video_id,trend_r2,smoothness,rhythm_strength,cycle_score,pause_ratio,segment_count,speed_entropy,direction_consistency,dir_hist_entropy,mean_speed,speed_std
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part000",0.006159377836152169,2.429111394417786,0.01749121162806004,2.6124700955226263,0.3130148270181219,15,0.49279508114337894,0.5038733389882304,2.9880906189532697,0.20297491550445557,0.520740807056427
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part001",0.004362120270484882,18.62106005819268,0.05548723725026337,2.729602361119978,0.16474464579901152,11,1.397982791276383,0.5052333944509578,2.9471634090199834,0.1347738802433014,0.19317950308322906
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part002",0.19826091794342426,6.298044477501184,0.13656656234784695,4.000918168266425,0.37623762376237624,5,1.5655445980364284,0.5246452706867534,3.05285980130386,0.5269001126289368,0.9465734362602234
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part003",0.00011161150973859613,5.325069067600534,0.024810919256983505,3.0132153522446368,0.14662273476112025,13,0.9032366362384184,0.5048588422831746,3.035613634502356,0.15315386652946472,0.21056999266147614
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part004",0.1021523322367952,3.512845166310602,0.13644939083561633,2.0623822591814345,0.5379537953795379,1,1.2315629395207848,0.49787213699886423,3.074465002557316,0.5109913349151611,1.0199170112609863
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part005",0.010553680356650275,1.0766773614169736,0.020375830819976782,2.224319585714525,0.4464579901153213,20,0.5757115031632697,0.5081486467300036,2.936360444510001,0.310966819524765,0.9830910563468933
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part006",0.09677174103898012,7.639365650793467,0.052221401449958516,2.1641445684764022,0.19110378912685339,27,2.185492003864056,0.5208734664489028,3.233709113407898,0.2900177836418152,0.31555667519569397
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part007",0.01133462019302589,40.30672891585355,0.05486990372343751,2.8943779681849913,0.2706270627062706,10,1.2990127036349235,0.47799092283335903,2.6898654142316416,0.04235438257455826,0.06485617905855179
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part008",0.012597135398608406,51.045754799706046,0.04910899455099522,2.0982570190300462,0.15485996705107083,12,1.909699437700093,0.4981613551958842,2.7176181756689135,0.036375295370817184,0.040358953177928925
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part009",0.04226783954283175,7.274114456472755,0.13979558944373296,2.8737275878738884,0.49174917491749176,2,1.6379684120784814,0.5362720586701255,3.3278324622877995,0.4605517089366913,0.7267366647720337
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part010",0.015109684000537027,4.267526456626959,0.024615236482930448,1.9241203779974223,0.3904448105436573,6,0.5151366364080247,0.4907662600344017,2.828648108422331,0.11345085501670837,0.27382582426071167
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part011",0.000334502282549054,37.63465716910938,0.010864699457377155,19.011809195573388,0.9834983498349835,8,0.044293235577317645,0.4847090691832295,2.334457253719859,0.0021583379711955786,0.026373518630862236
"Apple - Wonderful Tools (60fps) - David (1080p, h264, youtube)_part012",0.02988840446181351,4968.256945252893,0.024467683200750493,38.87872883152889,0.9409888357256778,1,0.2845980622738168,1.5130170215670444,1.0708996464036638,7.19453819328919e-05,0.0004032996075693518
"Better in Denim. - Gap (1080p, h264, youtube)_part000",0.22082750690925212,0.9016227226885712,0.1271518479124631,1.9439364415764444,0.01568627450980392,7,2.616750114654022,0.6308996561535634,3.531820752326437,7.003474235534668,3.840214252471924
"Better in Denim. - Gap (1080p, h264, youtube)_part001",0.07939238955921679,0.4875282938607737,0.05518057265502286,2.9948302563689335,0.0,15,2.230820925481635,0.6049097085464599,3.5463774258155,3.2801783084869385,1.9637418985366821
"Better in Denim. - Gap (1080p, h264, youtube)_part002",0.39855946225243655,2.8923133836959463,0.16799210456247543,3.225590199167277,0.013071895424836602,3,2.6599628078920814,0.6117106510727494,3.487327832859764,2.3556718826293945,1.4043169021606445
"Better in Denim. - Gap (1080p, h264, youtube)_part003",0.0010461278017909192,0.5711835087568671,0.09654331884201009,2.081248957290363,0.0,7,2.5585937184120153,0.7267927462156989,3.34121721897526,7.857289791107178,3.564534902572632
"Better in Denim. - Gap (1080p, h264, youtube)_part004",0.37335634656609695,0.8205082949789384,0.10216260171040506,2.287367471127205,0.11894273127753303,10,2.4856950356138703,0.6012426908113637,3.567077839796174,2.8818347454071045,2.3867974281311035
"Better in Denim. - Gap (1080p, h264, youtube)_part005",0.14829927500047158,0.5480868780866238,0.10185740327849738,2.4118819447136,0.06626506024096386,4,2.466555428201739,0.6171181801028337,3.5503222887615884,3.875892400741577,3.481015920639038
"Better in Denim. - Gap (1080p, h264, youtube)_part006",0.005256049396566098,0.45685484344665317,0.08479253275072614,4.963923100167719,0.30991735537190085,5,1.6188520071297363,0.6037130386877522,3.5538756729400953,2.4212868213653564,3.413048267364502
"Better in Denim. - Gap (1080p, h264, youtube)_part007",0.5001016945568746,0.7146456406948247,0.09235419419586452,2.5792137852454187,0.07874015748031496,0,1.112448465985424,0.566549842564464,3.5762694846725793,1.313296914100647,1.7615121603012085
"Better in Denim. - Gap (1080p, h264, youtube)_part008",0.23401371885158384,0.26772999911586504,0.06143576091156402,2.20967261403686,0.032407407407407406,9,1.962546426191317,0.5469306418222697,3.519006387690477,5.209052085876465,5.81080436706543
"Better in Denim. - Gap (1080p, h264, youtube)_part009",0.089791264382167,0.9548604578369478,0.05874005298582511,3.6759305453124678,0.0,4,1.086169559304802,0.5559364035720148,3.565849760054789,0.7478399872779846,0.8906370997428894
"Better in Denim. - Gap (1080p, h264, youtube)_part010",0.017999914145658824,1.458986064722486,0.10123309021385188,4.166225872000812,0.26339285714285715,5,1.7791313320485997,0.6669552574310751,3.1800219665194573,0.7985571622848511,0.8762280344963074
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part000",0.01337863462774913,2.7320750472554143,0.018251276808020616,3.374285475346715,0.5766666666666667,10,0.633227242753664,0.5376110643389503,2.257866458589033,0.10646069049835205,0.3211943805217743
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part001",0.01442895613590578,2.325751003009992,0.03207508431921643,2.8777769197767924,0.660377358490566,16,0.8764734821093131,0.561031856113014,1.913028099050513,0.15248341858386993,0.4106745719909668
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part002",0.000675252629981693,0.33742099634935574,0.037556913315746406,2.9664793948382653,0.5231481481481481,9,0.8888550050094841,0.5291097644322532,3.1720568420904884,1.043081521987915,2.6787967681884766
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part003",0.13915289792642305,0.5333151797694066,0.03589290331098322,2.0866640042581523,0.611336032388664,16,1.0490573613959222,0.5182833188433529,2.630184820408149,0.7792125344276428,1.7482256889343262
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part004",0.04813599761049914,0.22615148031987722,0.028651000157932358,3.450603811895342,0.6150943396226415,15,0.6415721440432098,0.5077312523282388,2.664794793426841,1.5676871538162231,4.475080490112305
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part005",0.020343575445927464,0.6072395227841192,0.02821389239736558,2.945259956781023,0.6952380952380952,13,0.6563247294207045,0.5523378061700189,2.2604140075066645,0.4569011926651001,1.4198453426361084
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part006",0.0004464042496913345,1.2518917692741394,0.017363632840165635,2.3377005261581303,0.5679012345679012,9,0.3145892931541554,0.515852033482187,2.0979208588173996,0.1253603845834732,0.5721584558486938
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part007",0.0465502266780502,3.5795034519148663,0.027201097252840603,1.9709356382167065,0.7372549019607844,7,0.6288560015222636,0.49637343507572823,2.5672363958077717,0.0887686014175415,0.28868117928504944
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part008",0.029423036802485147,5.485997056000497,0.013727793972851947,4.211220131980754,0.9430604982206405,5,0.1601219450937061,1.9641588583959089,0.6024815573711032,0.01708969473838806,0.13732166588306427
"Every product carbon neutral by 2030  Apple - Apple (1080p, h264, youtube)_part009",0.0,1000000.0,0.0,0.0,0.0,0,0.0,1000000.0,0.0,0.0,0.0
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part000",0.00040412381142662657,0.07511690784845101,0.02840589667248013,1.4176036117335482,0.6839378238341969,16,0.5459940826247202,0.5203461699943116,2.7958446660043523,2.7183737754821777,10.2362060546875
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part001",0.0009695213324969476,0.27831520595207937,0.022160688885938265,2.8179475513868004,0.5870646766169154,13,0.36878410012278273,0.48788687069906417,2.4582722262996004,0.5806149840354919,2.5032122135162354
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part002",0.12502286762392145,0.19551022662587234,0.04607069025525778,1.8886984741557453,0.48095238095238096,24,1.8948026166041345,0.545447532895797,3.299268610663612,4.404158115386963,6.111032962799072
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part003",0.051267782388278005,0.2630337743057506,0.031172747800508646,2.2878756522153907,0.2994652406417112,19,1.6064724324944502,0.5420903701107382,3.212304904362172,2.353445053100586,3.8201634883880615
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part004",0.008541174061650891,0.2026418230831194,0.0512283331668717,1.7721444263289026,0.24581005586592178,10,1.3250535480957841,0.5596816972594407,3.22447119126914,3.220176935195923,5.582601547241211
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part005",0.046303762618900124,0.24874358907003122,0.09281860822960317,1.5633558880347946,0.6446280991735537,9,1.2607447645636174,0.5371038556228289,3.4707835793187574,3.909773588180542,7.541164875030518
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part006",0.09867520615436731,0.09705338181166649,0.04841324020190283,2.414177882353625,0.5197368421052632,5,1.0037869566143665,0.52666459410581,2.8919778770944924,6.701026439666748,14.886786460876465
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part007",0.012907122430552143,0.20966795977169728,0.05581145034079896,3.053246477044848,0.3282051282051282,11,2.224563458090972,0.5804141021307042,3.164574840006376,6.166905879974365,7.942436218261719
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part008",0.1153928421377447,0.41724324452929873,0.043254445715052714,2.239285600364545,0.6132596685082873,11,1.216000426062354,0.5254948847699453,2.8927054091054316,1.5702770948410034,3.4999258518218994
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part009",0.15116552930460914,0.15213711291960177,0.055738103129330856,2.614327971736074,0.47752808988764045,28,1.9054000979244934,0.5055149019703508,3.069857203964958,4.070582866668701,5.258234977722168
"The official rebrand introduction video for Burger King - STIR (1080p, h264, youtube)_part010",0.1069768279697304,0.1642211972075792,0.05966036428458884,1.7814470856604934,0.5365853658536586,13,1.138060469114419,0.4885666227255954,2.5999516201631643,2.3268916606903076,5.212945461273193
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part000",0.0005517687452917253,0.4154256060011421,0.02161728526257855,4.553501400021746,0.04739336492890995,5,0.26318577806857835,0.6347272779739035,3.438330156859819,0.5679190158843994,1.6984673738479614
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part001",0.002100158245525785,0.45257587132483523,0.02284201362208466,2.0,0.31521739130434784,2,0.3447640987585239,0.5747285328380595,3.438152041274417,0.4012298583984375,1.577222228050232
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part002",0.05445900451615504,0.42408866649024973,0.062352542843746646,4.813868852942852,0.3017241379310345,7,1.6846573202725692,0.6177966877301759,3.561047283367613,1.8144539594650269,2.762173891067505
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part003",7.180191655431489e-05,0.3801920624955617,0.027428047273254513,2.1533971100503986,0.0,4,0.8365668533128456,0.5768618004339553,3.452618229519243,1.215988278388977,1.8875515460968018
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part004",0.06589513643286604,0.4006478219961615,0.0672221618116059,4.64861269627832,0.0,6,1.1938173730362132,0.6224827752244734,3.4334313184517624,1.8473615646362305,2.9986002445220947
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part005",0.16886173789038528,0.3524051827808739,0.03371104302961514,1.6669816967548534,0.1497005988023952,8,1.40773508844751,0.6175901006625101,3.4886059431702745,1.629754662513733,2.4358901977539062
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part006",0.0029268421462197436,0.4030189371248391,0.02248878234344437,1.6287876612811865,0.05181347150259067,4,0.12958041768067616,0.5553961409100141,3.4771584600771406,0.7317172884941101,1.736732840538025
"WHY DO IT  NIKE - Nike (1080p, h264, youtube)_part007",0.00031986528463623376,0.6842864794266245,0.02838992958118607,1.0301575072754257,0.9782608695652174,2,0.11980085607378099,1.1466773444821463,1.3699456865534523,0.13640646636486053,1.0186398029327393
